county,year,irrigation,site,trial,variety,lintyield_lbac,lintyield_kgha,gto,color,staple,mic,strength_gtex,Leaf,Rd,b,trash,length_in,length_mm,uniformity,loan value,lint yield_loan value_100,q_score,s_score,lat,lon,alt,stage_duration_emergence,stage_duration_vegetative,stage_duration_squaring,stage_duration_flowering,stage_duration_cut_out,stage_duration_opening_bolls,stage_duration_total,stage_acu_radsolar_emergence,stage_acu_radsolar_vegetative,stage_acu_radsolar_squaring,stage_acu_radsolar_flowering,stage_acu_radsolar_cut_out,stage_acu_radsolar_opening_bolls,stage_acu_radsolar_total,stage_acu_gdd_emergence,stage_acu_gdd_vegetative,stage_acu_gdd_squaring,stage_acu_gdd_flowering,stage_acu_gdd_cut_out,stage_acu_gdd_opening_bolls,stage_acu_gdd_total,stage_acu_pp_emergence,stage_acu_pp_vegetative,stage_acu_pp_squaring,stage_acu_pp_flowering,stage_acu_pp_cut_out,stage_acu_pp_opening_bolls,stage_acu_pp_total,stage_tmed_emergence,stage_tmed_vegetative,stage_tmed_squaring,stage_tmed_flowering,stage_tmed_cut_out,stage_tmed_opening_bolls,stage_tmed_total,stage_tmin_emergence,stage_tmin_vegetative,stage_tmin_squaring,stage_tmin_flowering,stage_tmin_cut_out,stage_tmin_opening_bolls,stage_tmin_total,stage_tmax_emergence,stage_tmax_vegetative,stage_tmax_squaring,stage_tmax_flowering,stage_tmax_cut_out,stage_tmax_opening_bolls,stage_tmax_total,stage_vp_emergence,stage_vp_vegetative,stage_vp_squaring,stage_vp_flowering,stage_vp_cut_out,stage_vp_opening_bolls,stage_vp_total
Macon,2021,dryland,Macon_2021,Macon_dryland_2021,NG 3195 B3XF,1170.7676260519056,1312.2540167837187,44.40928270042194,41,37,4.3,30.6,3,74.9,7.2,0.4,1.14,28.955999999999996,82.8,54.4,636.8975885722366,31.033,NA,NA,NA,NA,5,34,23,23,35,60,185,NA,NA,NA,NA,NA,NA,NA,79.45,576.25,436.4500000000001,455.05,635.15,643.3,2825.65,2.54,189.484,194.31,171.70399999999998,232.918,170.942,961.898,22.916666666666664,25.591428571428573,26.40625,27.495833333333337,25.915277777777774,19.768032786885247,24.008870967741935,17,19.674285714285713,21.504166666666663,22.254166666666663,21.26944444444445,13.40983606557377,18.411290322580644,28.833333333333332,31.50857142857143,31.308333333333337,32.7375,30.56111111111111,26.12622950819672,29.606451612903225,NA,NA,NA,NA,NA,NA,NA
Macon,2021,dryland,Macon_2021,Macon_dryland_2021,NG 4936 B3XF,806.6396571352037,904.1214555464516,40.366972477064216,41,38,4.4,32,3,77,7.1,0.4,1.2,30.479999999999997,83.6,54.8,442.0385321100917,32.08,NA,NA,NA,NA,5,34,23,23,35,60,185,NA,NA,NA,NA,NA,NA,NA,79.45,576.25,436.4500000000001,455.05,635.15,643.3,2825.65,2.54,189.484,194.31,171.70399999999998,232.918,170.942,961.898,22.916666666666664,25.591428571428573,26.40625,27.495833333333337,25.915277777777774,19.768032786885247,24.008870967741935,17,19.674285714285713,21.504166666666663,22.254166666666663,21.26944444444445,13.40983606557377,18.411290322580644,28.833333333333332,31.50857142857143,31.308333333333337,32.7375,30.56111111111111,26.12622950819672,29.606451612903225,NA,NA,NA,NA,NA,NA,NA
Macon,2021,dryland,Macon_2021,Macon_dryland_2021,DG 3615 B3XF,1205.9946871946663,1351.7382418813677,44.58661417322835,41,37,4.2,32.2,4,77.1,7.5,0.7,1.17,29.717999999999996,82.8,54.1,652.4431257723146,31.548999999999996,NA,NA,NA,NA,5,34,23,23,35,60,185,NA,NA,NA,NA,NA,NA,NA,79.45,576.25,436.4500000000001,455.05,635.15,643.3,2825.65,2.54,189.484,194.31,171.70399999999998,232.918,170.942,961.898,22.916666666666664,25.591428571428573,26.40625,27.495833333333337,25.915277777777774,19.768032786885247,24.008870967741935,17,19.674285714285713,21.504166666666663,22.254166666666663,21.26944444444445,13.40983606557377,18.411290322580644,28.833333333333332,31.50857142857143,31.308333333333337,32.7375,30.56111111111111,26.12622950819672,29.606451612903225,NA,NA,NA,NA,NA,NA,NA
Macon,2021,dryland,Macon_2021,Macon_dryland_2021,DG 3799 B3XF,1250.7719458317324,1401.926798687642,43.97810218978102,41,37,4.4,31.4,4,77.2,7.5,0.5,1.17,29.717999999999996,82.2,54.05,676.0422367220513,31.429,NA,NA,NA,NA,5,34,23,23,35,60,185,NA,NA,NA,NA,NA,NA,NA,79.45,576.25,436.4500000000001,455.05,635.15,643.3,2825.65,2.54,189.484,194.31,171.70399999999998,232.918,170.942,961.898,22.916666666666664,25.591428571428573,26.40625,27.495833333333337,25.915277777777774,19.768032786885247,24.008870967741935,17,19.674285714285713,21.504166666666663,22.254166666666663,21.26944444444445,13.40983606557377,18.411290322580644,28.833333333333332,31.50857142857143,31.308333333333337,32.7375,30.56111111111111,26.12622950819672,29.606451612903225,NA,NA,NA,NA,NA,NA,NA
Macon,2021,dryland,Macon_2021,Macon_dryland_2021,AR 9831 B3XF,1132.476287892877,1269.335199087455,43.1095406360424,41,37,4.6,30.5,3,77.9,7,0.3,1.15,29.209999999999997,82.2,54.4,616.0671006137251,31.135,NA,NA,NA,NA,5,34,23,23,35,60,185,NA,NA,NA,NA,NA,NA,NA,79.45,576.25,436.4500000000001,455.05,635.15,643.3,2825.65,2.54,189.484,194.31,171.70399999999998,232.918,170.942,961.898,22.916666666666664,25.591428571428573,26.40625,27.495833333333337,25.915277777777774,19.768032786885247,24.008870967741935,17,19.674285714285713,21.504166666666663,22.254166666666663,21.26944444444445,13.40983606557377,18.411290322580644,28.833333333333332,31.50857142857143,31.308333333333337,32.7375,30.56111111111111,26.12622950819672,29.606451612903225,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,DP 1646 B2XF,1297.519339257179,1454.32357959589,40.932642487046635,31,40,4.2,31.3,3,82.4,6.2,0.4,1.24,31.496,83.2,56.8,736.9909846980776,32.408,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,DP 2038 B3XF,1258.3262992274863,1410.3940900332454,44.12331406551059,31,36,4.4,30.9,2,81.6,6.8,0.1,1.13,28.701999999999995,81.9,56.1,705.9210538666198,30.825999999999997,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,DP 2055 B3XF,1221.5545206108147,1369.1784695119195,39.73214285714286,21,39,4.5,31.7,2,82.5,6.9,0.2,1.22,30.987999999999996,82.7,57.35,700.5615175703023,32.193999999999996,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,ST 4990 B3XF,1262.9754470021774,1415.605083834409,38.060781476121555,41,38,4.3,31.2,3,79.4,6.2,0.4,1.19,30.225999999999996,82.8,54.7,690.8475695101911,31.728,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,ST 5091 B3XF,1336.6910193000797,1498.2291278333366,39.89983305509182,31,37,4.2,30.2,2,82.2,6.8,0.1,1.16,29.463999999999995,81.8,56.7,757.9038079431452,31.071999999999996,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,PHY 400 W3FE,1153.2735676554246,1292.6458145326485,39.130434782608695,31,38,4.2,33.5,2,81.2,6.9,0.3,1.19,30.225999999999996,83.5,57.2,659.672480698903,32.038,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,PHY 545 W3FE,1123.5806074766356,1259.36448235556,39.54545454545455,31,37,4.2,32,3,80.2,7.7,0.3,1.14,28.955999999999996,82.8,56.55,635.3848335280375,31.147999999999996,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,NG 3195 B3XF,1196.2631799664512,1340.830689293285,39.31623931623932,31,38,4.2,32.6,2,81.7,6.6,0.3,1.19,30.225999999999996,84,57.2,684.26253894081,32.022999999999996,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,NG 4936 B3XF,1210.5260018093988,1356.8171624734457,38.18827708703375,31,40,4.1,32.2,2,82.3,6.2,0.3,1.24,31.496,84.4,57.2,692.4208730349762,32.653,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,DG 3615 B3XF,1519.7011109151822,1703.355851950004,40.72327044025157,21,40,4.4,32.9,3,81.5,7.6,0.3,1.24,31.496,84.3,57.05,866.9894837771114,32.783,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,DG 3799 B3XF,1582.366667072829,1773.5944936343203,41.46023468057366,21,38,4.5,32.9,2,81,7.6,0.2,1.19,30.225999999999996,82.1,57.35,907.4872835662676,31.842999999999996,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Seminole,2021,irrigated,Seminole_2021,Seminole_irrigated_2021,AR 9831 B3XF,1486.8435106457734,1666.527435297583,40.30075187969925,31,37,4.6,31.5,2,81.9,6.8,0.2,1.16,29.463999999999995,82.3,56.85,845.2705358021221,31.376999999999995,NA,NA,NA,NA,4,29,21,22,32,67,180,NA,NA,NA,NA,NA,NA,NA,82.89999999999999,576.1,433.00000000000006,456.7000000000001,622.25,802.95,2973.9,23.114000000000004,173.482,112.268,369.316,8.382,84.328,770.89,25.3,27.103333333333335,27.347727272727273,28.17608695652174,26.85909090909091,20.896323529411767,24.843093922651935,19.98,22.493333333333332,23.213636363636365,23.217391304347824,22.436363636363637,14.60735294117647,19.630386740331492,30.62,31.713333333333335,31.48181818181818,33.13478260869565,31.28181818181818,27.185294117647057,30.055801104972375,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,DP 1646 B2XF,1378.980681272193,1545.6294637808487,36.68341708542714,41,41,3.4,31.7,6,76,7.8,1.3,1.27,32.257999999999996,82.1,44.85,618.4728355505786,32.464,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,DP 2038 B3XF,1485.5177165357911,1665.0414199623972,38.778625954198475,41,38,3.5,33.6,4,77.3,7.6,0.7,1.2,30.479999999999997,81.8,54.2,805.1506023623988,31.744999999999997,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,DP 2055 B3XF,1591.3714895359133,1783.687542147675,38.88888888888889,31,42,3.5,31.2,4,77.2,7.8,0.7,1.3,33.019999999999996,83.1,55.1,876.8456907342883,32.96999999999999,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,ST 4990 B3XF,1571.292816093597,1761.182376058294,38.69123252858958,31,41,3.9,32.1,3,77.3,7.8,0.4,1.27,32.257999999999996,84.2,56.85,893.2799659492099,32.944,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,ST 5091 B3XF,1634.6693837124208,1832.2179544063408,39.12363067292645,31,40,3.8,31.8,4,77.5,7.7,0.8,1.24,31.496,83.2,55.15,901.5201651174,32.358000000000004,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,PHY 400 W3FE,1456.8559489010183,1632.915899175931,39.51612903225807,31,39,3.7,35.7,4,75.6,8.3,0.6,1.21,30.734,83,55.2,804.1844837933621,32.312,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,PHY 545 W3FE,1443.5161559945232,1617.964002287867,38.50267379679144,41,38,3.4,31.3,6,74.8,8.2,1.3,1.19,30.225999999999996,83.2,44.95,648.8605121195382,31.572999999999997,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,NG 3195 B3XF,1505.1952861696143,1687.0970091484455,37.65432098765432,31,39,3.9,33.8,4,76.8,7.8,0.6,1.23,31.241999999999997,83.7,55.2,830.8677979656272,32.531,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,NG 4936 B3XF,1488.3895760782398,1668.2603415795977,38.192668371696506,31,41,3.7,32.2,4,78.6,7.4,0.5,1.27,32.257999999999996,83.5,55.15,820.8468512071491,32.79899999999999,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,DG 3615 B3XF,1476.44178740357,1654.868671592198,38.215613382899626,31,40,3.4,34.6,5,76.2,8.4,0.9,1.24,31.496,82.7,48.6,717.5507086781352,32.463,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,DG 3799 B3XF,1265.4330003404468,1418.3596306529605,38.067818298144594,31,40,3.4,35.7,6,75.3,8.8,1.3,1.25,31.75,83.6,45.5,575.7720151549033,32.835,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Oconee,2021,dryland,Oconee_2021,Oconee_dryland_2021,AR 9831 B3XF,1391.70941507822,1559.8964555338212,36.67017913593256,31,40,3.3,35,5,77.3,7.8,0.9,1.24,31.496,82.7,48.6,676.370775728015,32.478,NA,NA,NA,NA,6,37,25,25,44,27,169,NA,NA,NA,NA,NA,NA,NA,82.20000000000003,572.2,446.35,456.05,618.0500000000001,198.74999999999997,2373.6,0,78.994,126.238,113.284,149.09799999999998,88.89999999999999,556.514,21.86428571428571,24.214473684210525,25.678846153846155,26.315384615384616,23.076666666666668,16.944642857142856,23.16441176470588,14.785714285714286,18.457894736842107,20.65,21.01923076923077,17.76888888888889,11.035714285714286,17.628823529411765,28.942857142857143,29.971052631578942,30.70769230769231,31.611538461538466,28.384444444444444,22.853571428571428,28.7,NA,NA,NA,NA,NA,NA,NA
Toombs,2021,dryland,Toombs_2021,Toombs_dryland_2021,DP 1646 B2XF,812.5081221572449,910.6991201710684,39.03508771929825,31,39,3.8,30.7,5,77.2,7.8,0.7,1.22,30.987999999999996,82.5,53.05,431.0355588044184,31.889,NA,NA,NA,NA,4,30,23,21,33,58,174,NA,NA,NA,NA,NA,NA,NA,75.19999999999999,580.6500000000001,455.05,431.4,640,682.7,2865,0,139.954,102.362,59.182,109.728,124.714,535.94,24.540000000000003,26.833870967741937,27.208333333333332,28.125,27.383823529411764,20.83135593220339,25.065142857142856,18.02,22.335483870967742,22.366666666666667,23.19090909090909,22.11764705882353,14.394915254237288,19.60457142857143,31.06,31.33225806451613,32.05,33.05909090909091,32.65,27.26779661016949,30.525714285714287,NA,NA,NA,NA,NA,NA,NA
Toombs,2021,dryland,Toombs_2021,Toombs_dryland_2021,DP 2038 B3XF,891.1847637892653,998.8837750174218,42.829581993569136,31,36,4.4,31.2,3,76.9,8.3,0.4,1.12,28.448,82.1,56.1,499.95465248577784,30.759000000000004,NA,NA,NA,NA,4,30,23,21,33,58,174,NA,NA,NA,NA,NA,NA,NA,75.19999999999999,580.6500000000001,455.05,431.4,640,682.7,2865,0,139.954,102.362,59.182,109.728,124.714,535.94,24.540000000000003,26.833870967741937,27.208333333333332,28.125,27.383823529411764,20.83135593220339,25.065142857142856,18.02,22.335483870967742,22.366666666666667,23.19090909090909,22.11764705882353,14.394915254237288,19.60457142857143,31.06,31.33225806451613,32.05,33.05909090909091,32.65,27.26779661016949,30.525714285714287,NA,NA,NA,NA,NA,NA,NA
